,rep,k,m,n,noise_level,beta,alpha,error,rel_error,loss
0,0,20,128,1024,0.0,0.5,tensor(0.7489),tensor(0.0004),tensor(0.0003),tensor(0.0003)
1,0,20,128,1024,0.0,0.5166666666666667,tensor(0.7670),tensor(0.0004),tensor(0.0002),tensor(0.0003)
2,0,20,128,1024,0.0,0.5333333333333333,tensor(0.7847),tensor(0.0004),tensor(0.0002),tensor(0.0003)
3,0,20,128,1024,0.0,0.55,tensor(0.8019),tensor(0.0005),tensor(0.0003),tensor(0.0003)
4,0,20,128,1024,0.0,0.5666666666666667,tensor(0.8184),tensor(0.0006),tensor(0.0003),tensor(0.0004)
5,0,20,128,1024,0.0,0.5833333333333334,tensor(0.8343),tensor(0.0007),tensor(0.0004),tensor(0.0005)
6,0,20,128,1024,0.0,0.6,tensor(0.8494),tensor(0.0007),tensor(0.0004),tensor(0.0004)
7,0,20,128,1024,0.0,0.6166666666666667,tensor(0.8639),tensor(0.0006),tensor(0.0003),tensor(0.0003)
8,0,20,128,1024,0.0,0.6333333333333333,tensor(0.8775),tensor(0.0007),tensor(0.0004),tensor(0.0004)
9,0,20,128,1024,0.0,0.65,tensor(0.8904),tensor(0.0008),tensor(0.0004),tensor(0.0005)
10,0,20,128,1024,0.0,0.6666666666666666,tensor(0.9025),tensor(0.0009),tensor(0.0005),tensor(0.0005)
11,0,20,128,1024,0.0,0.6833333333333333,tensor(0.9138),tensor(0.0010),tensor(0.0005),tensor(0.0005)
12,0,20,128,1024,0.0,0.7,tensor(0.9244),tensor(0.0011),tensor(0.0006),tensor(0.0005)
13,0,20,128,1024,0.0,0.7166666666666667,tensor(0.9341),tensor(0.0016),tensor(0.0008),tensor(0.0006)
14,0,20,128,1024,0.0,0.7333333333333334,tensor(0.9431),tensor(0.0015),tensor(0.0008),tensor(0.0005)
15,0,20,128,1024,0.0,0.75,tensor(0.9513),tensor(0.0016),tensor(0.0008),tensor(0.0005)
16,0,20,128,1024,0.0,0.7666666666666666,tensor(0.9586),tensor(0.0019),tensor(0.0010),tensor(0.0006)
17,0,20,128,1024,0.0,0.7833333333333333,tensor(0.9653),tensor(0.0025),tensor(0.0013),tensor(0.0007)
18,0,20,128,1024,0.0,0.8,tensor(0.9712),tensor(0.0030),tensor(0.0015),tensor(0.0008)
19,0,20,128,1024,0.0,0.8166666666666667,tensor(0.9765),tensor(0.0040),tensor(0.0020),tensor(0.0009)
20,0,20,128,1024,0.0,0.8333333333333333,tensor(0.9811),tensor(0.0046),tensor(0.0022),tensor(0.0009)
21,0,20,128,1024,0.0,0.85,tensor(0.9852),tensor(0.0048),tensor(0.0023),tensor(0.0009)
22,0,20,128,1024,0.0,0.8666666666666667,tensor(0.9886),tensor(0.0059),tensor(0.0027),tensor(0.0009)
23,0,20,128,1024,0.0,0.8833333333333333,tensor(0.9915),tensor(0.0104),tensor(0.0047),tensor(0.0014)
24,0,20,128,1024,0.0,0.9,tensor(0.9940),tensor(2.4038),tensor(1.0758),tensor(0.8635)
25,0,20,128,1024,0.0,0.9166666666666667,tensor(0.9959),tensor(5.8108),tensor(2.5575),tensor(2.2969)
26,0,20,128,1024,0.0,0.9333333333333333,tensor(0.9975),tensor(4.8380),tensor(2.0938),tensor(2.2869)
27,0,20,128,1024,0.0,0.95,tensor(0.9986),tensor(0.7470),tensor(0.3178),tensor(0.1387)
28,0,20,128,1024,0.0,0.9666666666666667,tensor(0.9994),tensor(2.3428),tensor(0.9801),tensor(0.7887)
29,0,20,128,1024,0.0,0.9833333333333334,tensor(0.9999),tensor(6.7095),tensor(2.7595),tensor(1.3098)
30,0,20,128,1024,0.0,1.0,tensor(1.0000),tensor(1.8904),tensor(0.7643),tensor(0.3396)
31,1,20,128,1024,0.0,0.5,tensor(0.7489),tensor(0.0005),tensor(0.0003),tensor(0.0003)
32,1,20,128,1024,0.0,0.5166666666666667,tensor(0.7670),tensor(0.0005),tensor(0.0003),tensor(0.0003)
33,1,20,128,1024,0.0,0.5333333333333333,tensor(0.7847),tensor(0.0005),tensor(0.0003),tensor(0.0003)
34,1,20,128,1024,0.0,0.55,tensor(0.8019),tensor(0.0005),tensor(0.0003),tensor(0.0003)
35,1,20,128,1024,0.0,0.5666666666666667,tensor(0.8184),tensor(0.0005),tensor(0.0003),tensor(0.0003)
36,1,20,128,1024,0.0,0.5833333333333334,tensor(0.8343),tensor(0.0006),tensor(0.0003),tensor(0.0003)
37,1,20,128,1024,0.0,0.6,tensor(0.8494),tensor(0.0006),tensor(0.0004),tensor(0.0003)
38,1,20,128,1024,0.0,0.6166666666666667,tensor(0.8639),tensor(0.0008),tensor(0.0004),tensor(0.0004)
39,1,20,128,1024,0.0,0.6333333333333333,tensor(0.8775),tensor(0.0006),tensor(0.0004),tensor(0.0003)
40,1,20,128,1024,0.0,0.65,tensor(0.8904),tensor(0.0007),tensor(0.0004),tensor(0.0003)
41,1,20,128,1024,0.0,0.6666666666666666,tensor(0.9025),tensor(0.0010),tensor(0.0006),tensor(0.0004)
42,1,20,128,1024,0.0,0.6833333333333333,tensor(0.9138),tensor(0.0011),tensor(0.0006),tensor(0.0004)
43,1,20,128,1024,0.0,0.7,tensor(0.9244),tensor(0.0012),tensor(0.0007),tensor(0.0004)
44,1,20,128,1024,0.0,0.7166666666666667,tensor(0.9341),tensor(0.0011),tensor(0.0006),tensor(0.0004)
45,1,20,128,1024,0.0,0.7333333333333334,tensor(0.9431),tensor(0.0017),tensor(0.0009),tensor(0.0005)
46,1,20,128,1024,0.0,0.75,tensor(0.9513),tensor(0.0015),tensor(0.0008),tensor(0.0004)
47,1,20,128,1024,0.0,0.7666666666666666,tensor(0.9586),tensor(1.1165),tensor(0.5659),tensor(1.0828)
48,1,20,128,1024,0.0,0.7833333333333333,tensor(0.9653),tensor(3.4758),tensor(1.7367),tensor(1.5333)
49,1,20,128,1024,0.0,0.8,tensor(0.9712),tensor(0.0028),tensor(0.0014),tensor(0.0006)
50,1,20,128,1024,0.0,0.8166666666666667,tensor(0.9765),tensor(0.0038),tensor(0.0019),tensor(0.0007)
51,1,20,128,1024,0.0,0.8333333333333333,tensor(0.9811),tensor(0.0048),tensor(0.0023),tensor(0.0008)
52,1,20,128,1024,0.0,0.85,tensor(0.9852),tensor(4.1352),tensor(1.9436),tensor(1.4100)
53,1,20,128,1024,0.0,0.8666666666666667,tensor(0.9886),tensor(2.8047),tensor(1.2972),tensor(1.4445)
54,1,20,128,1024,0.0,0.8833333333333333,tensor(0.9915),tensor(0.0967),tensor(0.0440),tensor(0.0108)
55,1,20,128,1024,0.0,0.9,tensor(0.9940),tensor(0.3116),tensor(0.1395),tensor(0.1293)
56,1,20,128,1024,0.0,0.9166666666666667,tensor(0.9959),tensor(2.0504),tensor(0.9024),tensor(0.5183)
57,1,20,128,1024,0.0,0.9333333333333333,tensor(0.9975),tensor(2.5094),tensor(1.0861),tensor(0.5135)
58,1,20,128,1024,0.0,0.95,tensor(0.9986),tensor(11.5729),tensor(4.9246),tensor(1.7863)
59,1,20,128,1024,0.0,0.9666666666666667,tensor(0.9994),tensor(0.1333),tensor(0.0558),tensor(0.0038)
60,1,20,128,1024,0.0,0.9833333333333334,tensor(0.9999),tensor(11.4980),tensor(4.7289),tensor(0.6441)
61,1,20,128,1024,0.0,1.0,tensor(1.0000),tensor(2.5864),tensor(1.0457),tensor(0.6028)
62,2,20,128,1024,0.0,0.5,tensor(0.7489),tensor(0.0007),tensor(0.0004),tensor(0.0004)
63,2,20,128,1024,0.0,0.5166666666666667,tensor(0.7670),tensor(0.0007),tensor(0.0004),tensor(0.0003)
64,2,20,128,1024,0.0,0.5333333333333333,tensor(0.7847),tensor(0.0009),tensor(0.0005),tensor(0.0004)
65,2,20,128,1024,0.0,0.55,tensor(0.8019),tensor(0.0010),tensor(0.0006),tensor(0.0004)
66,2,20,128,1024,0.0,0.5666666666666667,tensor(0.8184),tensor(0.0010),tensor(0.0005),tensor(0.0004)
67,2,20,128,1024,0.0,0.5833333333333334,tensor(0.8343),tensor(0.0009),tensor(0.0005),tensor(0.0004)
68,2,20,128,1024,0.0,0.6,tensor(0.8494),tensor(0.0013),tensor(0.0007),tensor(0.0005)
69,2,20,128,1024,0.0,0.6166666666666667,tensor(0.8639),tensor(0.0012),tensor(0.0007),tensor(0.0005)
70,2,20,128,1024,0.0,0.6333333333333333,tensor(0.8775),tensor(0.0014),tensor(0.0008),tensor(0.0005)
71,2,20,128,1024,0.0,0.65,tensor(0.8904),tensor(0.0018),tensor(0.0010),tensor(0.0006)
72,2,20,128,1024,0.0,0.6666666666666666,tensor(0.9025),tensor(0.0018),tensor(0.0010),tensor(0.0006)
73,2,20,128,1024,0.0,0.6833333333333333,tensor(0.9138),tensor(0.0021),tensor(0.0011),tensor(0.0006)
74,2,20,128,1024,0.0,0.7,tensor(0.9244),tensor(0.0024),tensor(0.0013),tensor(0.0007)
75,2,20,128,1024,0.0,0.7166666666666667,tensor(0.9341),tensor(0.0021),tensor(0.0011),tensor(0.0005)
76,2,20,128,1024,0.0,0.7333333333333334,tensor(0.9431),tensor(0.0025),tensor(0.0013),tensor(0.0006)
77,2,20,128,1024,0.0,0.75,tensor(0.9513),tensor(0.0030),tensor(0.0015),tensor(0.0007)
78,2,20,128,1024,0.0,0.7666666666666666,tensor(0.9586),tensor(2.6206),tensor(1.3281),tensor(0.9530)
79,2,20,128,1024,0.0,0.7833333333333333,tensor(0.9653),tensor(2.3532),tensor(1.1757),tensor(0.9394)
80,2,20,128,1024,0.0,0.8,tensor(0.9712),tensor(2.5178),tensor(1.2396),tensor(0.9544)
81,2,20,128,1024,0.0,0.8166666666666667,tensor(0.9765),tensor(2.6682),tensor(1.2940),tensor(0.9770)
82,2,20,128,1024,0.0,0.8333333333333333,tensor(0.9811),tensor(3.4969),tensor(1.6698),tensor(1.0253)
83,2,20,128,1024,0.0,0.85,tensor(0.9852),tensor(0.0097),tensor(0.0046),tensor(0.0012)
84,2,20,128,1024,0.0,0.8666666666666667,tensor(0.9886),tensor(0.4429),tensor(0.2048),tensor(0.1151)
85,2,20,128,1024,0.0,0.8833333333333333,tensor(0.9915),tensor(0.0177),tensor(0.0081),tensor(0.0016)
86,2,20,128,1024,0.0,0.9,tensor(0.9940),tensor(6.6647),tensor(2.9827),tensor(1.0632)
87,2,20,128,1024,0.0,0.9166666666666667,tensor(0.9959),tensor(0.0946),tensor(0.0417),tensor(0.0172)
88,2,20,128,1024,0.0,0.9333333333333333,tensor(0.9975),tensor(0.9193),tensor(0.3979),tensor(0.0557)
89,2,20,128,1024,0.0,0.95,tensor(0.9986),tensor(11.1970),tensor(4.7646),tensor(1.1620)
90,2,20,128,1024,0.0,0.9666666666666667,tensor(0.9994),tensor(28.4846),tensor(11.9166),tensor(1.7459)
91,2,20,128,1024,0.0,0.9833333333333334,tensor(0.9999),tensor(16.1626),tensor(6.6474),tensor(1.2503)
92,2,20,128,1024,0.0,1.0,tensor(1.0000),tensor(2.2471),tensor(0.9085),tensor(1.3716)
93,3,20,128,1024,0.0,0.5,tensor(0.7489),tensor(0.0006),tensor(0.0003),tensor(0.0003)
94,3,20,128,1024,0.0,0.5166666666666667,tensor(0.7670),tensor(0.0005),tensor(0.0003),tensor(0.0003)
95,3,20,128,1024,0.0,0.5333333333333333,tensor(0.7847),tensor(0.0006),tensor(0.0003),tensor(0.0004)
96,3,20,128,1024,0.0,0.55,tensor(0.8019),tensor(0.0007),tensor(0.0004),tensor(0.0004)
97,3,20,128,1024,0.0,0.5666666666666667,tensor(0.8184),tensor(0.0009),tensor(0.0005),tensor(0.0005)
98,3,20,128,1024,0.0,0.5833333333333334,tensor(0.8343),tensor(0.0008),tensor(0.0004),tensor(0.0004)
99,3,20,128,1024,0.0,0.6,tensor(0.8494),tensor(0.0011),tensor(0.0006),tensor(0.0005)
100,3,20,128,1024,0.0,0.6166666666666667,tensor(0.8639),tensor(0.0010),tensor(0.0006),tensor(0.0005)
101,3,20,128,1024,0.0,0.6333333333333333,tensor(0.8775),tensor(0.0009),tensor(0.0005),tensor(0.0004)
102,3,20,128,1024,0.0,0.65,tensor(0.8904),tensor(0.0013),tensor(0.0007),tensor(0.0006)
103,3,20,128,1024,0.0,0.6666666666666666,tensor(0.9025),tensor(0.0013),tensor(0.0007),tensor(0.0006)
104,3,20,128,1024,0.0,0.6833333333333333,tensor(0.9138),tensor(0.0017),tensor(0.0009),tensor(0.0006)
105,3,20,128,1024,0.0,0.7,tensor(0.9244),tensor(0.0018),tensor(0.0009),tensor(0.0005)
106,3,20,128,1024,0.0,0.7166666666666667,tensor(0.9341),tensor(0.0023),tensor(0.0012),tensor(0.0007)
107,3,20,128,1024,0.0,0.7333333333333334,tensor(0.9431),tensor(0.0022),tensor(0.0011),tensor(0.0006)
108,3,20,128,1024,0.0,0.75,tensor(0.9513),tensor(0.0029),tensor(0.0015),tensor(0.0007)
109,3,20,128,1024,0.0,0.7666666666666666,tensor(0.9586),tensor(1.1771),tensor(0.5966),tensor(0.6857)
110,3,20,128,1024,0.0,0.7833333333333333,tensor(0.9653),tensor(0.0035),tensor(0.0018),tensor(0.0009)
111,3,20,128,1024,0.0,0.8,tensor(0.9712),tensor(0.0045),tensor(0.0022),tensor(0.0010)
112,3,20,128,1024,0.0,0.8166666666666667,tensor(0.9765),tensor(1.5026),tensor(0.7287),tensor(0.7314)
113,3,20,128,1024,0.0,0.8333333333333333,tensor(0.9811),tensor(0.3949),tensor(0.1886),tensor(0.0701)
114,3,20,128,1024,0.0,0.85,tensor(0.9852),tensor(0.2101),tensor(0.0987),tensor(0.0311)
115,3,20,128,1024,0.0,0.8666666666666667,tensor(0.9886),tensor(0.0104),tensor(0.0048),tensor(0.0013)
116,3,20,128,1024,0.0,0.8833333333333333,tensor(0.9915),tensor(0.4088),tensor(0.1860),tensor(0.0458)
117,3,20,128,1024,0.0,0.9,tensor(0.9940),tensor(0.0179),tensor(0.0080),tensor(0.0015)
118,3,20,128,1024,0.0,0.9166666666666667,tensor(0.9959),tensor(0.0332),tensor(0.0146),tensor(0.0025)
119,3,20,128,1024,0.0,0.9333333333333333,tensor(0.9975),tensor(0.0459),tensor(0.0198),tensor(0.0030)
120,3,20,128,1024,0.0,0.95,tensor(0.9986),tensor(5.6585),tensor(2.4078),tensor(0.8710)
121,3,20,128,1024,0.0,0.9666666666666667,tensor(0.9994),tensor(7.9383),tensor(3.3210),tensor(0.8962)
122,3,20,128,1024,0.0,0.9833333333333334,tensor(0.9999),tensor(13.5968),tensor(5.5921),tensor(0.9233)
123,3,20,128,1024,0.0,1.0,tensor(1.0000),tensor(3.3336),tensor(1.3479),tensor(0.0807)
124,4,20,128,1024,0.0,0.5,tensor(0.7489),tensor(0.0007),tensor(0.0004),tensor(0.0004)
125,4,20,128,1024,0.0,0.5166666666666667,tensor(0.7670),tensor(0.0006),tensor(0.0004),tensor(0.0004)
126,4,20,128,1024,0.0,0.5333333333333333,tensor(0.7847),tensor(0.0007),tensor(0.0004),tensor(0.0004)
127,4,20,128,1024,0.0,0.55,tensor(0.8019),tensor(0.0008),tensor(0.0004),tensor(0.0004)
128,4,20,128,1024,0.0,0.5666666666666667,tensor(0.8184),tensor(0.0008),tensor(0.0005),tensor(0.0004)
129,4,20,128,1024,0.0,0.5833333333333334,tensor(0.8343),tensor(0.0009),tensor(0.0005),tensor(0.0004)
130,4,20,128,1024,0.0,0.6,tensor(0.8494),tensor(0.0010),tensor(0.0005),tensor(0.0005)
131,4,20,128,1024,0.0,0.6166666666666667,tensor(0.8639),tensor(0.0008),tensor(0.0004),tensor(0.0004)
132,4,20,128,1024,0.0,0.6333333333333333,tensor(0.8775),tensor(0.0011),tensor(0.0006),tensor(0.0004)
133,4,20,128,1024,0.0,0.65,tensor(0.8904),tensor(0.0011),tensor(0.0006),tensor(0.0004)
134,4,20,128,1024,0.0,0.6666666666666666,tensor(0.9025),tensor(0.0014),tensor(0.0008),tensor(0.0005)
135,4,20,128,1024,0.0,0.6833333333333333,tensor(0.9138),tensor(0.0014),tensor(0.0007),tensor(0.0005)
136,4,20,128,1024,0.0,0.7,tensor(0.9244),tensor(0.0016),tensor(0.0008),tensor(0.0005)
137,4,20,128,1024,0.0,0.7166666666666667,tensor(0.9341),tensor(0.0019),tensor(0.0010),tensor(0.0006)
138,4,20,128,1024,0.0,0.7333333333333334,tensor(0.9431),tensor(0.0021),tensor(0.0011),tensor(0.0006)
139,4,20,128,1024,0.0,0.75,tensor(0.9513),tensor(0.0023),tensor(0.0012),tensor(0.0006)
140,4,20,128,1024,0.0,0.7666666666666666,tensor(0.9586),tensor(0.0023),tensor(0.0012),tensor(0.0006)
141,4,20,128,1024,0.0,0.7833333333333333,tensor(0.9653),tensor(0.0031),tensor(0.0016),tensor(0.0007)
142,4,20,128,1024,0.0,0.8,tensor(0.9712),tensor(1.9171),tensor(0.9439),tensor(1.1217)
143,4,20,128,1024,0.0,0.8166666666666667,tensor(0.9765),tensor(0.0050),tensor(0.0024),tensor(0.0009)
144,4,20,128,1024,0.0,0.8333333333333333,tensor(0.9811),tensor(0.0064),tensor(0.0031),tensor(0.0010)
145,4,20,128,1024,0.0,0.85,tensor(0.9852),tensor(4.9289),tensor(2.3166),tensor(2.7253)
146,4,20,128,1024,0.0,0.8666666666666667,tensor(0.9886),tensor(0.0098),tensor(0.0045),tensor(0.0013)
147,4,20,128,1024,0.0,0.8833333333333333,tensor(0.9915),tensor(0.0110),tensor(0.0050),tensor(0.0012)
148,4,20,128,1024,0.0,0.9,tensor(0.9940),tensor(0.6139),tensor(0.2748),tensor(0.1838)
149,4,20,128,1024,0.0,0.9166666666666667,tensor(0.9959),tensor(0.0868),tensor(0.0382),tensor(0.0068)
150,4,20,128,1024,0.0,0.9333333333333333,tensor(0.9975),tensor(0.0365),tensor(0.0158),tensor(0.0021)
151,4,20,128,1024,0.0,0.95,tensor(0.9986),tensor(1.0918),tensor(0.4646),tensor(0.1952)
152,4,20,128,1024,0.0,0.9666666666666667,tensor(0.9994),tensor(0.1460),tensor(0.0611),tensor(0.0042)
153,4,20,128,1024,0.0,0.9833333333333334,tensor(0.9999),tensor(2.7117),tensor(1.1153),tensor(0.2681)
154,4,20,128,1024,0.0,1.0,tensor(1.0000),tensor(3.4035),tensor(1.3761),tensor(3.2867)
155,5,20,128,1024,0.0,0.5,tensor(0.7489),tensor(0.0005),tensor(0.0003),tensor(0.0003)
156,5,20,128,1024,0.0,0.5166666666666667,tensor(0.7670),tensor(0.0006),tensor(0.0003),tensor(0.0004)
157,5,20,128,1024,0.0,0.5333333333333333,tensor(0.7847),tensor(0.0005),tensor(0.0003),tensor(0.0003)
158,5,20,128,1024,0.0,0.55,tensor(0.8019),tensor(0.0006),tensor(0.0003),tensor(0.0003)
159,5,20,128,1024,0.0,0.5666666666666667,tensor(0.8184),tensor(0.0004),tensor(0.0002),tensor(0.0002)
160,5,20,128,1024,0.0,0.5833333333333334,tensor(0.8343),tensor(0.0008),tensor(0.0004),tensor(0.0004)
161,5,20,128,1024,0.0,0.6,tensor(0.8494),tensor(0.0007),tensor(0.0004),tensor(0.0003)
162,5,20,128,1024,0.0,0.6166666666666667,tensor(0.8639),tensor(0.0007),tensor(0.0004),tensor(0.0003)
163,5,20,128,1024,0.0,0.6333333333333333,tensor(0.8775),tensor(0.0011),tensor(0.0006),tensor(0.0005)
164,5,20,128,1024,0.0,0.65,tensor(0.8904),tensor(0.0009),tensor(0.0005),tensor(0.0004)
165,5,20,128,1024,0.0,0.6666666666666666,tensor(0.9025),tensor(0.0012),tensor(0.0006),tensor(0.0005)
166,5,20,128,1024,0.0,0.6833333333333333,tensor(0.9138),tensor(0.0016),tensor(0.0009),tensor(0.0006)
167,5,20,128,1024,0.0,0.7,tensor(0.9244),tensor(0.0012),tensor(0.0007),tensor(0.0005)
168,5,20,128,1024,0.0,0.7166666666666667,tensor(0.9341),tensor(0.0019),tensor(0.0010),tensor(0.0006)
169,5,20,128,1024,0.0,0.7333333333333334,tensor(0.9431),tensor(0.0015),tensor(0.0008),tensor(0.0005)
170,5,20,128,1024,0.0,0.75,tensor(0.9513),tensor(0.0026),tensor(0.0013),tensor(0.0007)
171,5,20,128,1024,0.0,0.7666666666666666,tensor(0.9586),tensor(0.0022),tensor(0.0011),tensor(0.0006)
172,5,20,128,1024,0.0,0.7833333333333333,tensor(0.9653),tensor(0.0033),tensor(0.0017),tensor(0.0008)
173,5,20,128,1024,0.0,0.8,tensor(0.9712),tensor(0.0035),tensor(0.0017),tensor(0.0008)
174,5,20,128,1024,0.0,0.8166666666666667,tensor(0.9765),tensor(0.0051),tensor(0.0025),tensor(0.0009)
175,5,20,128,1024,0.0,0.8333333333333333,tensor(0.9811),tensor(0.0062),tensor(0.0030),tensor(0.0010)
176,5,20,128,1024,0.0,0.85,tensor(0.9852),tensor(0.4806),tensor(0.2259),tensor(0.2800)
177,5,20,128,1024,0.0,0.8666666666666667,tensor(0.9886),tensor(0.0093),tensor(0.0043),tensor(0.0013)
178,5,20,128,1024,0.0,0.8833333333333333,tensor(0.9915),tensor(0.0084),tensor(0.0038),tensor(0.0009)
179,5,20,128,1024,0.0,0.9,tensor(0.9940),tensor(0.0154),tensor(0.0069),tensor(0.0015)
180,5,20,128,1024,0.0,0.9166666666666667,tensor(0.9959),tensor(0.1161),tensor(0.0511),tensor(0.0096)
181,5,20,128,1024,0.0,0.9333333333333333,tensor(0.9975),tensor(0.0421),tensor(0.0182),tensor(0.0025)
182,5,20,128,1024,0.0,0.95,tensor(0.9986),tensor(0.0625),tensor(0.0266),tensor(0.0030)
183,5,20,128,1024,0.0,0.9666666666666667,tensor(0.9994),tensor(3.3604),tensor(1.4058),tensor(0.3246)
184,5,20,128,1024,0.0,0.9833333333333334,tensor(0.9999),tensor(15.5739),tensor(6.4053),tensor(2.1443)
185,5,20,128,1024,0.0,1.0,tensor(1.0000),tensor(2.8343),tensor(1.1460),tensor(1.3344)
186,6,20,128,1024,0.0,0.5,tensor(0.7489),tensor(0.0004),tensor(0.0002),tensor(0.0003)
187,6,20,128,1024,0.0,0.5166666666666667,tensor(0.7670),tensor(0.0006),tensor(0.0003),tensor(0.0004)
188,6,20,128,1024,0.0,0.5333333333333333,tensor(0.7847),tensor(0.0006),tensor(0.0004),tensor(0.0004)
189,6,20,128,1024,0.0,0.55,tensor(0.8019),tensor(0.0006),tensor(0.0003),tensor(0.0004)
190,6,20,128,1024,0.0,0.5666666666666667,tensor(0.8184),tensor(0.0006),tensor(0.0003),tensor(0.0003)
191,6,20,128,1024,0.0,0.5833333333333334,tensor(0.8343),tensor(0.0007),tensor(0.0004),tensor(0.0004)
192,6,20,128,1024,0.0,0.6,tensor(0.8494),tensor(0.0007),tensor(0.0004),tensor(0.0004)
193,6,20,128,1024,0.0,0.6166666666666667,tensor(0.8639),tensor(0.0008),tensor(0.0004),tensor(0.0004)
194,6,20,128,1024,0.0,0.6333333333333333,tensor(0.8775),tensor(0.0009),tensor(0.0005),tensor(0.0005)
195,6,20,128,1024,0.0,0.65,tensor(0.8904),tensor(0.0010),tensor(0.0005),tensor(0.0004)
196,6,20,128,1024,0.0,0.6666666666666666,tensor(0.9025),tensor(0.9958),tensor(0.5426),tensor(0.9875)
197,6,20,128,1024,0.0,0.6833333333333333,tensor(0.9138),tensor(0.0013),tensor(0.0007),tensor(0.0005)
198,6,20,128,1024,0.0,0.7,tensor(0.9244),tensor(0.0013),tensor(0.0007),tensor(0.0005)
199,6,20,128,1024,0.0,0.7166666666666667,tensor(0.9341),tensor(0.0018),tensor(0.0010),tensor(0.0006)
200,6,20,128,1024,0.0,0.7333333333333334,tensor(0.9431),tensor(0.0019),tensor(0.0010),tensor(0.0006)
201,6,20,128,1024,0.0,0.75,tensor(0.9513),tensor(0.0020),tensor(0.0010),tensor(0.0006)
202,6,20,128,1024,0.0,0.7666666666666666,tensor(0.9586),tensor(0.0025),tensor(0.0013),tensor(0.0007)
203,6,20,128,1024,0.0,0.7833333333333333,tensor(0.9653),tensor(0.9064),tensor(0.4529),tensor(0.7150)
